game_id,season,game_type,week,away_team,away_score,home_team,home_score,result
2016_12_MIN_DET,2016,REG,12,MIN,13.0,DET,16.0,3.0
2016_12_WAS_DAL,2016,REG,12,WAS,26.0,DAL,31.0,5.0
2016_12_PIT_IND,2016,REG,12,PIT,28.0,IND,7.0,-21.0
2016_12_ARI_ATL,2016,REG,12,ARI,19.0,ATL,38.0,19.0
2016_12_CIN_BAL,2016,REG,12,CIN,14.0,BAL,19.0,5.0
2016_12_JAX_BUF,2016,REG,12,JAX,21.0,BUF,28.0,7.0
2016_12_TEN_CHI,2016,REG,12,TEN,27.0,CHI,21.0,-6.0
2016_12_NYG_CLE,2016,REG,12,NYG,27.0,CLE,13.0,-14.0
2016_12_SD_HOU,2016,REG,12,SD,21.0,HOU,13.0,-8.0
2016_12_SF_MIA,2016,REG,12,SF,24.0,MIA,31.0,7.0
2016_12_LA_NO,2016,REG,12,LA,21.0,NO,49.0,28.0
2016_12_SEA_TB,2016,REG,12,SEA,5.0,TB,14.0,9.0
2016_12_NE_NYJ,2016,REG,12,NE,22.0,NYJ,17.0,-5.0
2016_12_CAR_OAK,2016,REG,12,CAR,32.0,OAK,35.0,3.0
2016_12_KC_DEN,2016,REG,12,KC,30.0,DEN,27.0,-3.0
2016_12_GB_PHI,2016,REG,12,GB,27.0,PHI,13.0,-14.0
2016_13_DAL_MIN,2016,REG,13,DAL,17.0,MIN,15.0,-2.0
2016_13_KC_ATL,2016,REG,13,KC,29.0,ATL,28.0,-1.0
2016_13_MIA_BAL,2016,REG,13,MIA,6.0,BAL,38.0,32.0
2016_13_SF_CHI,2016,REG,13,SF,6.0,CHI,26.0,20.0
2016_13_PHI_CIN,2016,REG,13,PHI,14.0,CIN,32.0,18.0
2016_13_HOU_GB,2016,REG,13,HOU,13.0,GB,21.0,8.0
2016_13_DEN_JAX,2016,REG,13,DEN,20.0,JAX,10.0,-10.0
2016_13_LA_NE,2016,REG,13,LA,10.0,NE,26.0,16.0
2016_13_DET_NO,2016,REG,13,DET,28.0,NO,13.0,-15.0
2016_13_BUF_OAK,2016,REG,13,BUF,24.0,OAK,38.0,14.0
2016_13_WAS_ARI,2016,REG,13,WAS,23.0,ARI,31.0,8.0
2016_13_NYG_PIT,2016,REG,13,NYG,14.0,PIT,24.0,10.0
2016_13_TB_SD,2016,REG,13,TB,28.0,SD,21.0,-7.0
2016_13_CAR_SEA,2016,REG,13,CAR,7.0,SEA,40.0,33.0
2016_13_IND_NYJ,2016,REG,13,IND,41.0,NYJ,10.0,-31.0
2016_14_OAK_KC,2016,REG,14,OAK,13.0,KC,21.0,8.0
2016_14_PIT_BUF,2016,REG,14,PIT,27.0,BUF,20.0,-7.0
2016_14_SD_CAR,2016,REG,14,SD,16.0,CAR,28.0,12.0
2016_14_CIN_CLE,2016,REG,14,CIN,23.0,CLE,10.0,-13.0
2016_14_CHI_DET,2016,REG,14,CHI,17.0,DET,20.0,3.0
2016_14_HOU_IND,2016,REG,14,HOU,22.0,IND,17.0,-5.0
2016_14_MIN_JAX,2016,REG,14,MIN,25.0,JAX,16.0,-9.0
2016_14_ARI_MIA,2016,REG,14,ARI,23.0,MIA,26.0,3.0
2016_14_WAS_PHI,2016,REG,14,WAS,27.0,PHI,22.0,-5.0
2016_14_DEN_TEN,2016,REG,14,DEN,10.0,TEN,13.0,3.0
2016_14_NYJ_SF,2016,REG,14,NYJ,23.0,SF,17.0,-6.0
2016_14_SEA_GB,2016,REG,14,SEA,10.0,GB,38.0,28.0
2016_14_ATL_LA,2016,REG,14,ATL,42.0,LA,14.0,-28.0
2016_14_NO_TB,2016,REG,14,NO,11.0,TB,16.0,5.0
2016_14_DAL_NYG,2016,REG,14,DAL,7.0,NYG,10.0,3.0
2016_14_BAL_NE,2016,REG,14,BAL,23.0,NE,30.0,7.0
2016_15_LA_SEA,2016,REG,15,LA,3.0,SEA,24.0,21.0
2016_15_MIA_NYJ,2016,REG,15,MIA,34.0,NYJ,13.0,-21.0
2016_15_PHI_BAL,2016,REG,15,PHI,26.0,BAL,27.0,1.0
2016_15_CLE_BUF,2016,REG,15,CLE,13.0,BUF,33.0,20.0
2016_15_GB_CHI,2016,REG,15,GB,30.0,CHI,27.0,-3.0
2016_15_PIT_CIN,2016,REG,15,PIT,24.0,CIN,20.0,-4.0
2016_15_JAX_HOU,2016,REG,15,JAX,20.0,HOU,21.0,1.0
2016_15_TEN_KC,2016,REG,15,TEN,19.0,KC,17.0,-2.0
2016_15_IND_MIN,2016,REG,15,IND,34.0,MIN,6.0,-28.0
2016_15_DET_NYG,2016,REG,15,DET,6.0,NYG,17.0,11.0
2016_15_NO_ARI,2016,REG,15,NO,48.0,ARI,41.0,-7.0
2016_15_SF_ATL,2016,REG,15,SF,13.0,ATL,41.0,28.0
2016_15_NE_DEN,2016,REG,15,NE,16.0,DEN,3.0,-13.0
2016_15_OAK_SD,2016,REG,15,OAK,19.0,SD,16.0,-3.0
2016_15_TB_DAL,2016,REG,15,TB,20.0,DAL,26.0,6.0
2016_15_CAR_WAS,2016,REG,15,CAR,26.0,WAS,15.0,-11.0
2016_16_NYG_PHI,2016,REG,16,NYG,19.0,PHI,24.0,5.0
2016_16_MIA_BUF,2016,REG,16,MIA,34.0,BUF,31.0,-3.0
2016_16_ATL_CAR,2016,REG,16,ATL,33.0,CAR,16.0,-17.0
2016_16_WAS_CHI,2016,REG,16,WAS,41.0,CHI,21.0,-20.0
2016_16_SD_CLE,2016,REG,16,SD,17.0,CLE,20.0,3.0
2016_16_MIN_GB,2016,REG,16,MIN,25.0,GB,38.0,13.0
2016_16_TEN_JAX,2016,REG,16,TEN,17.0,JAX,38.0,21.0
2016_16_NYJ_NE,2016,REG,16,NYJ,3.0,NE,41.0,38.0
2016_16_IND_OAK,2016,REG,16,IND,25.0,OAK,33.0,8.0
2016_16_SF_LA,2016,REG,16,SF,22.0,LA,21.0,-1.0
2016_16_TB_NO,2016,REG,16,TB,24.0,NO,31.0,7.0
2016_16_ARI_SEA,2016,REG,16,ARI,34.0,SEA,31.0,-3.0
2016_16_CIN_HOU,2016,REG,16,CIN,10.0,HOU,12.0,2.0
2016_16_BAL_PIT,2016,REG,16,BAL,27.0,PIT,31.0,4.0
2016_16_DEN_KC,2016,REG,16,DEN,10.0,KC,33.0,23.0
2016_16_DET_DAL,2016,REG,16,DET,21.0,DAL,42.0,21.0
2016_17_BAL_CIN,2016,REG,17,BAL,10.0,CIN,27.0,17.0
2016_17_JAX_IND,2016,REG,17,JAX,20.0,IND,24.0,4.0
2016_17_NE_MIA,2016,REG,17,NE,35.0,MIA,14.0,-21.0
2016_17_CHI_MIN,2016,REG,17,CHI,10.0,MIN,38.0,28.0
2016_17_BUF_NYJ,2016,REG,17,BUF,10.0,NYJ,30.0,20.0
2016_17_DAL_PHI,2016,REG,17,DAL,13.0,PHI,27.0,14.0
2016_17_CLE_PIT,2016,REG,17,CLE,24.0,PIT,27.0,3.0
2016_17_CAR_TB,2016,REG,17,CAR,16.0,TB,17.0,1.0
2016_17_HOU_TEN,2016,REG,17,HOU,17.0,TEN,24.0,7.0
2016_17_NO_ATL,2016,REG,17,NO,32.0,ATL,38.0,6.0
2016_17_OAK_DEN,2016,REG,17,OAK,6.0,DEN,24.0,18.0
2016_17_ARI_LA,2016,REG,17,ARI,44.0,LA,6.0,-38.0
2016_17_KC_SD,2016,REG,17,KC,37.0,SD,27.0,-10.0
2016_17_SEA_SF,2016,REG,17,SEA,25.0,SF,23.0,-2.0
2016_17_NYG_WAS,2016,REG,17,NYG,19.0,WAS,10.0,-9.0
2016_17_GB_DET,2016,REG,17,GB,31.0,DET,24.0,-7.0
2016_18_OAK_HOU,2016,WC,18,OAK,14.0,HOU,27.0,13.0
2016_18_DET_SEA,2016,WC,18,DET,6.0,SEA,26.0,20.0
2016_18_MIA_PIT,2016,WC,18,MIA,12.0,PIT,30.0,18.0
2016_18_NYG_GB,2016,WC,18,NYG,13.0,GB,38.0,25.0
2016_19_SEA_ATL,2016,DIV,19,SEA,20.0,ATL,36.0,16.0
2016_19_HOU_NE,2016,DIV,19,HOU,16.0,NE,34.0,18.0
2016_19_GB_DAL,2016,DIV,19,GB,34.0,DAL,31.0,-3.0
2016_19_PIT_KC,2016,DIV,19,PIT,18.0,KC,16.0,-2.0
2016_20_GB_ATL,2016,CON,20,GB,21.0,ATL,44.0,23.0
2016_20_PIT_NE,2016,CON,20,PIT,17.0,NE,36.0,19.0
2016_21_NE_ATL,2016,SB,21,NE,34.0,ATL,28.0,-6.0
2017_01_KC_NE,2017,REG,1,KC,42.0,NE,27.0,-15.0
2017_01_NYJ_BUF,2017,REG,1,NYJ,12.0,BUF,21.0,9.0
2017_01_ATL_CHI,2017,REG,1,ATL,23.0,CHI,17.0,-6.0
2017_01_BAL_CIN,2017,REG,1,BAL,20.0,CIN,0.0,-20.0
2017_01_PIT_CLE,2017,REG,1,PIT,21.0,CLE,18.0,-3.0
2017_01_ARI_DET,2017,REG,1,ARI,23.0,DET,35.0,12.0
2017_01_JAX_HOU,2017,REG,1,JAX,29.0,HOU,7.0,-22.0
2017_01_OAK_TEN,2017,REG,1,OAK,26.0,TEN,16.0,-10.0
2017_01_PHI_WAS,2017,REG,1,PHI,30.0,WAS,17.0,-13.0
2017_01_IND_LA,2017,REG,1,IND,9.0,LA,46.0,37.0
2017_01_SEA_GB,2017,REG,1,SEA,9.0,GB,17.0,8.0
2017_01_CAR_SF,2017,REG,1,CAR,23.0,SF,3.0,-20.0
2017_01_NYG_DAL,2017,REG,1,NYG,3.0,DAL,19.0,16.0
2017_01_NO_MIN,2017,REG,1,NO,19.0,MIN,29.0,10.0
2017_01_LAC_DEN,2017,REG,1,LAC,21.0,DEN,24.0,3.0
2017_02_HOU_CIN,2017,REG,2,HOU,13.0,CIN,9.0,-4.0
2017_02_CLE_BAL,2017,REG,2,CLE,10.0,BAL,24.0,14.0
2017_02_BUF_CAR,2017,REG,2,BUF,3.0,CAR,9.0,6.0
2017_02_ARI_IND,2017,REG,2,ARI,16.0,IND,13.0,-3.0
2017_02_TEN_JAX,2017,REG,2,TEN,37.0,JAX,16.0,-21.0
2017_02_PHI_KC,2017,REG,2,PHI,20.0,KC,27.0,7.0
2017_02_NE_NO,2017,REG,2,NE,36.0,NO,20.0,-16.0
2017_02_MIN_PIT,2017,REG,2,MIN,9.0,PIT,26.0,17.0
2017_02_CHI_TB,2017,REG,2,CHI,7.0,TB,29.0,22.0
2017_02_MIA_LAC,2017,REG,2,MIA,19.0,LAC,17.0,-2.0
2017_02_NYJ_OAK,2017,REG,2,NYJ,20.0,OAK,45.0,25.0
2017_02_DAL_DEN,2017,REG,2,DAL,17.0,DEN,42.0,25.0
2017_02_WAS_LA,2017,REG,2,WAS,27.0,LA,20.0,-7.0
2017_02_SF_SEA,2017,REG,2,SF,9.0,SEA,12.0,3.0
2017_02_GB_ATL,2017,REG,2,GB,23.0,ATL,34.0,11.0
2017_02_DET_NYG,2017,REG,2,DET,24.0,NYG,10.0,-14.0
2017_03_LA_SF,2017,REG,3,LA,41.0,SF,39.0,-2.0
2017_03_DEN_BUF,2017,REG,3,DEN,16.0,BUF,26.0,10.0
2017_03_NO_CAR,2017,REG,3,NO,34.0,CAR,13.0,-21.0
2017_03_PIT_CHI,2017,REG,3,PIT,17.0,CHI,23.0,6.0
2017_03_ATL_DET,2017,REG,3,ATL,30.0,DET,26.0,-4.0
2017_03_CLE_IND,2017,REG,3,CLE,28.0,IND,31.0,3.0
2017_03_TB_MIN,2017,REG,3,TB,17.0,MIN,34.0,17.0
2017_03_HOU_NE,2017,REG,3,HOU,33.0,NE,36.0,3.0
2017_03_MIA_NYJ,2017,REG,3,MIA,6.0,NYJ,20.0,14.0
2017_03_NYG_PHI,2017,REG,3,NYG,24.0,PHI,27.0,3.0
2017_03_SEA_TEN,2017,REG,3,SEA,27.0,TEN,33.0,6.0
2017_03_CIN_GB,2017,REG,3,CIN,24.0,GB,27.0,3.0
2017_03_KC_LAC,2017,REG,3,KC,24.0,LAC,10.0,-14.0
2017_03_OAK_WAS,2017,REG,3,OAK,10.0,WAS,27.0,17.0
2017_03_BAL_JAX,2017,REG,3,BAL,7.0,JAX,44.0,37.0
2017_03_DAL_ARI,2017,REG,3,DAL,28.0,ARI,17.0,-11.0
2017_04_CHI_GB,2017,REG,4,CHI,14.0,GB,35.0,21.0
2017_04_BUF_ATL,2017,REG,4,BUF,23.0,ATL,17.0,-6.0
2017_04_PIT_BAL,2017,REG,4,PIT,26.0,BAL,9.0,-17.0
2017_04_CIN_CLE,2017,REG,4,CIN,31.0,CLE,7.0,-24.0
2017_04_LA_DAL,2017,REG,4,LA,35.0,DAL,30.0,-5.0
2017_04_TEN_HOU,2017,REG,4,TEN,14.0,HOU,57.0,43.0
2017_04_DET_MIN,2017,REG,4,DET,14.0,MIN,7.0,-7.0
2017_04_CAR_NE,2017,REG,4,CAR,33.0,NE,30.0,-3.0
2017_04_JAX_NYJ,2017,REG,4,JAX,20.0,NYJ,23.0,3.0
2017_04_SF_ARI,2017,REG,4,SF,15.0,ARI,18.0,3.0
2017_04_PHI_LAC,2017,REG,4,PHI,26.0,LAC,24.0,-2.0
2017_04_NYG_TB,2017,REG,4,NYG,23.0,TB,25.0,2.0
2017_04_OAK_DEN,2017,REG,4,OAK,10.0,DEN,16.0,6.0
2017_04_IND_SEA,2017,REG,4,IND,18.0,SEA,46.0,28.0
2017_04_NO_MIA,2017,REG,4,NO,20.0,MIA,0.0,-20.0
2017_04_WAS_KC,2017,REG,4,WAS,20.0,KC,29.0,9.0
2017_05_NE_TB,2017,REG,5,NE,19.0,TB,14.0,-5.0
2017_05_BUF_CIN,2017,REG,5,BUF,16.0,CIN,20.0,4.0
2017_05_NYJ_CLE,2017,REG,5,NYJ,17.0,CLE,14.0,-3.0
2017_05_CAR_DET,2017,REG,5,CAR,27.0,DET,24.0,-3.0
2017_05_SF_IND,2017,REG,5,SF,23.0,IND,26.0,3.0
2017_05_TEN_MIA,2017,REG,5,TEN,10.0,MIA,16.0,6.0
2017_05_LAC_NYG,2017,REG,5,LAC,27.0,NYG,22.0,-5.0
2017_05_ARI_PHI,2017,REG,5,ARI,7.0,PHI,34.0,27.0
2017_05_JAX_PIT,2017,REG,5,JAX,30.0,PIT,9.0,-21.0
2017_05_SEA_LA,2017,REG,5,SEA,16.0,LA,10.0,-6.0
2017_05_BAL_OAK,2017,REG,5,BAL,30.0,OAK,17.0,-13.0
2017_05_GB_DAL,2017,REG,5,GB,35.0,DAL,31.0,-4.0
2017_05_KC_HOU,2017,REG,5,KC,42.0,HOU,34.0,-8.0
2017_05_MIN_CHI,2017,REG,5,MIN,20.0,CHI,17.0,-3.0
2017_06_PHI_CAR,2017,REG,6,PHI,28.0,CAR,23.0,-5.0
2017_06_MIA_ATL,2017,REG,6,MIA,20.0,ATL,17.0,-3.0
2017_06_CHI_BAL,2017,REG,6,CHI,27.0,BAL,24.0,-3.0
2017_06_CLE_HOU,2017,REG,6,CLE,17.0,HOU,33.0,16.0
2017_06_GB_MIN,2017,REG,6,GB,10.0,MIN,23.0,13.0
2017_06_DET_NO,2017,REG,6,DET,38.0,NO,52.0,14.0
2017_06_NE_NYJ,2017,REG,6,NE,24.0,NYJ,17.0,-7.0
2017_06_SF_WAS,2017,REG,6,SF,24.0,WAS,26.0,2.0
2017_06_TB_ARI,2017,REG,6,TB,33.0,ARI,38.0,5.0
2017_06_LA_JAX,2017,REG,6,LA,27.0,JAX,17.0,-10.0
2017_06_PIT_KC,2017,REG,6,PIT,19.0,KC,13.0,-6.0
2017_06_LAC_OAK,2017,REG,6,LAC,17.0,OAK,16.0,-1.0
2017_06_NYG_DEN,2017,REG,6,NYG,23.0,DEN,10.0,-13.0
2017_06_IND_TEN,2017,REG,6,IND,22.0,TEN,36.0,14.0
2017_07_KC_OAK,2017,REG,7,KC,30.0,OAK,31.0,1.0
2017_07_TB_BUF,2017,REG,7,TB,27.0,BUF,30.0,3.0
2017_07_CAR_CHI,2017,REG,7,CAR,3.0,CHI,17.0,14.0
2017_07_TEN_CLE,2017,REG,7,TEN,12.0,CLE,9.0,-3.0
2017_07_NO_GB,2017,REG,7,NO,26.0,GB,17.0,-9.0
2017_07_JAX_IND,2017,REG,7,JAX,27.0,IND,0.0,-27.0
2017_07_ARI_LA,2017,REG,7,ARI,0.0,LA,33.0,33.0
2017_07_NYJ_MIA,2017,REG,7,NYJ,28.0,MIA,31.0,3.0
2017_07_BAL_MIN,2017,REG,7,BAL,16.0,MIN,24.0,8.0
2017_07_DAL_SF,2017,REG,7,DAL,40.0,SF,10.0,-30.0
2017_07_DEN_LAC,2017,REG,7,DEN,0.0,LAC,21.0,21.0
2017_07_SEA_NYG,2017,REG,7,SEA,24.0,NYG,7.0,-17.0
2017_07_CIN_PIT,2017,REG,7,CIN,14.0,PIT,29.0,15.0
2017_07_ATL_NE,2017,REG,7,ATL,7.0,NE,23.0,16.0
2017_07_WAS_PHI,2017,REG,7,WAS,24.0,PHI,34.0,10.0
2017_08_MIA_BAL,2017,REG,8,MIA,0.0,BAL,40.0,40.0
2017_08_OAK_BUF,2017,REG,8,OAK,14.0,BUF,34.0,20.0
2017_08_IND_CIN,2017,REG,8,IND,23.0,CIN,24.0,1.0
2017_08_LAC_NE,2017,REG,8,LAC,13.0,NE,21.0,8.0
2017_08_CHI_NO,2017,REG,8,CHI,12.0,NO,20.0,8.0
2017_08_ATL_NYJ,2017,REG,8,ATL,25.0,NYJ,20.0,-5.0
2017_08_SF_PHI,2017,REG,8,SF,10.0,PHI,33.0,23.0
2017_08_CAR_TB,2017,REG,8,CAR,17.0,TB,3.0,-14.0
2017_08_HOU_SEA,2017,REG,8,HOU,38.0,SEA,41.0,3.0
2017_08_DAL_WAS,2017,REG,8,DAL,33.0,WAS,19.0,-14.0
2017_08_PIT_DET,2017,REG,8,PIT,20.0,DET,15.0,-5.0
2017_08_MIN_CLE,2017,REG,8,MIN,33.0,CLE,16.0,-17.0
2017_08_DEN_KC,2017,REG,8,DEN,19.0,KC,29.0,10.0
2017_09_BUF_NYJ,2017,REG,9,BUF,21.0,NYJ,34.0,13.0
2017_09_ATL_CAR,2017,REG,9,ATL,17.0,CAR,20.0,3.0
2017_09_IND_HOU,2017,REG,9,IND,20.0,HOU,14.0,-6.0
2017_09_CIN_JAX,2017,REG,9,CIN,7.0,JAX,23.0,16.0
2017_09_TB_NO,2017,REG,9,TB,10.0,NO,30.0,20.0
2017_09_LA_NYG,2017,REG,9,LA,51.0,NYG,17.0,-34.0
2017_09_DEN_PHI,2017,REG,9,DEN,23.0,PHI,51.0,28.0
2017_09_BAL_TEN,2017,REG,9,BAL,20.0,TEN,23.0,3.0
2017_09_WAS_SEA,2017,REG,9,WAS,17.0,SEA,14.0,-3.0
2017_09_ARI_SF,2017,REG,9,ARI,20.0,SF,10.0,-10.0
2017_09_KC_DAL,2017,REG,9,KC,17.0,DAL,28.0,11.0
2017_09_OAK_MIA,2017,REG,9,OAK,27.0,MIA,24.0,-3.0
2017_09_DET_GB,2017,REG,9,DET,30.0,GB,17.0,-13.0
2017_10_SEA_ARI,2017,REG,10,SEA,22.0,ARI,16.0,-6.0
2017_10_NO_BUF,2017,REG,10,NO,47.0,BUF,10.0,-37.0
2017_10_GB_CHI,2017,REG,10,GB,23.0,CHI,16.0,-7.0
2017_10_CLE_DET,2017,REG,10,CLE,24.0,DET,38.0,14.0
2017_10_PIT_IND,2017,REG,10,PIT,20.0,IND,17.0,-3.0
2017_10_LAC_JAX,2017,REG,10,LAC,17.0,JAX,20.0,3.0
2017_10_NYJ_TB,2017,REG,10,NYJ,10.0,TB,15.0,5.0
2017_10_CIN_TEN,2017,REG,10,CIN,20.0,TEN,24.0,4.0
2017_10_MIN_WAS,2017,REG,10,MIN,38.0,WAS,30.0,-8.0
2017_10_HOU_LA,2017,REG,10,HOU,7.0,LA,33.0,26.0
2017_10_DAL_ATL,2017,REG,10,DAL,7.0,ATL,27.0,20.0
2017_10_NYG_SF,2017,REG,10,NYG,21.0,SF,31.0,10.0
2017_10_NE_DEN,2017,REG,10,NE,41.0,DEN,16.0,-25.0
2017_10_MIA_CAR,2017,REG,10,MIA,21.0,CAR,45.0,24.0
2017_11_TEN_PIT,2017,REG,11,TEN,17.0,PIT,40.0,23.0
2017_11_DET_CHI,2017,REG,11,DET,27.0,CHI,24.0,-3.0
2017_11_JAX_CLE,2017,REG,11,JAX,19.0,CLE,7.0,-12.0
2017_11_BAL_GB,2017,REG,11,BAL,23.0,GB,0.0,-23.0
2017_11_ARI_HOU,2017,REG,11,ARI,21.0,HOU,31.0,10.0
2017_11_TB_MIA,2017,REG,11,TB,30.0,MIA,20.0,-10.0
2017_11_LA_MIN,2017,REG,11,LA,7.0,MIN,24.0,17.0
2017_11_WAS_NO,2017,REG,11,WAS,31.0,NO,34.0,3.0
2017_11_KC_NYG,2017,REG,11,KC,9.0,NYG,12.0,3.0
2017_11_BUF_LAC,2017,REG,11,BUF,24.0,LAC,54.0,30.0
2017_11_CIN_DEN,2017,REG,11,CIN,20.0,DEN,17.0,-3.0
2017_11_NE_OAK,2017,REG,11,NE,33.0,OAK,8.0,-25.0
2017_11_PHI_DAL,2017,REG,11,PHI,37.0,DAL,9.0,-28.0
2017_11_ATL_SEA,2017,REG,11,ATL,34.0,SEA,31.0,-3.0
2017_12_MIN_DET,2017,REG,12,MIN,30.0,DET,23.0,-7.0
2017_12_LAC_DAL,2017,REG,12,LAC,28.0,DAL,6.0,-22.0
2017_12_NYG_WAS,2017,REG,12,NYG,10.0,WAS,20.0,10.0
2017_12_TB_ATL,2017,REG,12,TB,20.0,ATL,34.0,14.0
2017_12_CLE_CIN,2017,REG,12,CLE,16.0,CIN,30.0,14.0
2017_12_TEN_IND,2017,REG,12,TEN,20.0,IND,16.0,-4.0
2017_12_BUF_KC,2017,REG,12,BUF,16.0,KC,10.0,-6.0
2017_12_MIA_NE,2017,REG,12,MIA,17.0,NE,35.0,18.0
2017_12_CAR_NYJ,2017,REG,12,CAR,35.0,NYJ,27.0,-8.0
2017_12_CHI_PHI,2017,REG,12,CHI,3.0,PHI,31.0,28.0
2017_12_SEA_SF,2017,REG,12,SEA,24.0,SF,13.0,-11.0
2017_12_JAX_ARI,2017,REG,12,JAX,24.0,ARI,27.0,3.0
2017_12_NO_LA,2017,REG,12,NO,20.0,LA,26.0,6.0
2017_12_DEN_OAK,2017,REG,12,DEN,14.0,OAK,21.0,7.0
2017_12_GB_PIT,2017,REG,12,GB,28.0,PIT,31.0,3.0
2017_12_HOU_BAL,2017,REG,12,HOU,16.0,BAL,23.0,7.0
2017_13_WAS_DAL,2017,REG,13,WAS,14.0,DAL,38.0,24.0
2017_13_MIN_ATL,2017,REG,13,MIN,14.0,ATL,9.0,-5.0
2017_13_DET_BAL,2017,REG,13,DET,20.0,BAL,44.0,24.0
2017_13_NE_BUF,2017,REG,13,NE,23.0,BUF,3.0,-20.0
2017_13_SF_CHI,2017,REG,13,SF,15.0,CHI,14.0,-1.0
2017_13_TB_GB,2017,REG,13,TB,20.0,GB,26.0,6.0
2017_13_IND_JAX,2017,REG,13,IND,10.0,JAX,30.0,20.0
2017_13_DEN_MIA,2017,REG,13,DEN,9.0,MIA,35.0,26.0
2017_13_KC_NYJ,2017,REG,13,KC,31.0,NYJ,38.0,7.0
2017_13_HOU_TEN,2017,REG,13,HOU,13.0,TEN,24.0,11.0
2017_13_CLE_LAC,2017,REG,13,CLE,10.0,LAC,19.0,9.0
2017_13_LA_ARI,2017,REG,13,LA,32.0,ARI,16.0,-16.0
2017_13_CAR_NO,2017,REG,13,CAR,21.0,NO,31.0,10.0
2017_13_NYG_OAK,2017,REG,13,NYG,17.0,OAK,24.0,7.0
2017_13_PHI_SEA,2017,REG,13,PHI,10.0,SEA,24.0,14.0
2017_13_PIT_CIN,2017,REG,13,PIT,23.0,CIN,20.0,-3.0
2017_14_NO_ATL,2017,REG,14,NO,17.0,ATL,20.0,3.0
2017_14_IND_BUF,2017,REG,14,IND,7.0,BUF,13.0,6.0
2017_14_MIN_CAR,2017,REG,14,MIN,24.0,CAR,31.0,7.0
2017_14_CHI_CIN,2017,REG,14,CHI,33.0,CIN,7.0,-26.0
2017_14_GB_CLE,2017,REG,14,GB,27.0,CLE,21.0,-6.0
2017_14_SF_HOU,2017,REG,14,SF,26.0,HOU,16.0,-10.0
2017_14_OAK_KC,2017,REG,14,OAK,15.0,KC,26.0,11.0
2017_14_DAL_NYG,2017,REG,14,DAL,30.0,NYG,10.0,-20.0
2017_14_DET_TB,2017,REG,14,DET,24.0,TB,21.0,-3.0
2017_14_TEN_ARI,2017,REG,14,TEN,7.0,ARI,12.0,5.0
2017_14_NYJ_DEN,2017,REG,14,NYJ,0.0,DEN,23.0,23.0
2017_14_WAS_LAC,2017,REG,14,WAS,13.0,LAC,30.0,17.0
2017_14_SEA_JAX,2017,REG,14,SEA,24.0,JAX,30.0,6.0
2017_14_PHI_LA,2017,REG,14,PHI,43.0,LA,35.0,-8.0
2017_14_BAL_PIT,2017,REG,14,BAL,38.0,PIT,39.0,1.0
2017_14_NE_MIA,2017,REG,14,NE,20.0,MIA,27.0,7.0
2017_15_DEN_IND,2017,REG,15,DEN,25.0,IND,13.0,-12.0
2017_15_CHI_DET,2017,REG,15,CHI,10.0,DET,20.0,10.0
2017_15_LAC_KC,2017,REG,15,LAC,13.0,KC,30.0,17.0
2017_15_MIA_BUF,2017,REG,15,MIA,16.0,BUF,24.0,8.0
2017_15_GB_CAR,2017,REG,15,GB,24.0,CAR,31.0,7.0
2017_15_BAL_CLE,2017,REG,15,BAL,27.0,CLE,10.0,-17.0
2017_15_HOU_JAX,2017,REG,15,HOU,7.0,JAX,45.0,38.0
2017_15_CIN_MIN,2017,REG,15,CIN,7.0,MIN,34.0,27.0
2017_15_NYJ_NO,2017,REG,15,NYJ,19.0,NO,31.0,12.0
2017_15_PHI_NYG,2017,REG,15,PHI,34.0,NYG,29.0,-5.0
2017_15_ARI_WAS,2017,REG,15,ARI,15.0,WAS,20.0,5.0
2017_15_LA_SEA,2017,REG,15,LA,42.0,SEA,7.0,-35.0
2017_15_NE_PIT,2017,REG,15,NE,27.0,PIT,24.0,-3.0
2017_15_TEN_SF,2017,REG,15,TEN,23.0,SF,25.0,2.0
2017_15_DAL_OAK,2017,REG,15,DAL,20.0,OAK,17.0,-3.0
2017_15_ATL_TB,2017,REG,15,ATL,24.0,TB,21.0,-3.0
2017_16_IND_BAL,2017,REG,16,IND,16.0,BAL,23.0,7.0
2017_16_MIN_GB,2017,REG,16,MIN,16.0,GB,0.0,-16.0
2017_16_TB_CAR,2017,REG,16,TB,19.0,CAR,22.0,3.0
2017_16_CLE_CHI,2017,REG,16,CLE,3.0,CHI,20.0,17.0
2017_16_DET_CIN,2017,REG,16,DET,17.0,CIN,26.0,9.0
2017_16_MIA_KC,2017,REG,16,MIA,13.0,KC,29.0,16.0
2017_16_BUF_NE,2017,REG,16,BUF,16.0,NE,37.0,21.0
2017_16_ATL_NO,2017,REG,16,ATL,13.0,NO,23.0,10.0
2017_16_LAC_NYJ,2017,REG,16,LAC,14.0,NYJ,7.0,-7.0
2017_16_LA_TEN,2017,REG,16,LA,27.0,TEN,23.0,-4.0
2017_16_DEN_WAS,2017,REG,16,DEN,11.0,WAS,27.0,16.0
2017_16_JAX_SF,2017,REG,16,JAX,33.0,SF,44.0,11.0
2017_16_NYG_ARI,2017,REG,16,NYG,0.0,ARI,23.0,23.0
2017_16_SEA_DAL,2017,REG,16,SEA,21.0,DAL,12.0,-9.0
2017_16_PIT_HOU,2017,REG,16,PIT,34.0,HOU,6.0,-28.0
